timestamp,device_id,ax,ay,az,motion_magnitude,rssi,ip,data_type,sensorSource,total_acceleration,ax_abs,ay_abs,az_abs,hour,minute,second
2026-04-13 06:05:44.700000+00:00,ID_001,8.2,6.04,1.06,10.239394513348921,-68,::ffff:192.168.1.6,natural,accelerometer,10.239394513348921,8.2,6.04,1.06,6,5,44
2026-04-13 06:05:47.026000+00:00,ID_001,6.86,7.49,-0.24,10.159591527221949,-69,::ffff:192.168.1.6,natural,accelerometer,10.159591527221949,6.86,7.49,0.24,6,5,47
2026-04-13 06:05:49.065000+00:00,ID_001,6.98,7.61,-0.12,10.32699859591353,-65,::ffff:192.168.1.6,natural,accelerometer,10.32699859591353,6.98,7.61,0.12,6,5,49
2026-04-13 06:05:51.080000+00:00,ID_001,6.86,7.57,-0.2,10.217852024765284,-65,::ffff:192.168.1.6,natural,accelerometer,10.217852024765284,6.86,7.57,0.2,6,5,51
2026-04-13 06:05:53.423000+00:00,ID_001,6.83,7.73,-0.08,10.315435036875567,-64,::ffff:192.168.1.6,natural,accelerometer,10.315435036875567,6.83,7.73,0.08,6,5,53
2026-04-13 06:05:55.345000+00:00,ID_001,7.14,7.49,0.04,10.348009470424735,-67,::ffff:192.168.1.6,natural,accelerometer,10.348009470424735,7.14,7.49,0.04,6,5,55
2026-04-13 06:05:57.388000+00:00,ID_001,6.83,7.65,-0.04,10.255388827343408,-67,::ffff:192.168.1.6,natural,accelerometer,10.255388827343408,6.83,7.65,0.04,6,5,57
2026-04-13 06:05:59.745000+00:00,ID_001,6.9,7.69,-0.04,10.331877854485118,-66,::ffff:192.168.1.6,natural,accelerometer,10.331877854485118,6.9,7.69,0.04,6,5,59
2026-04-13 06:06:01.943000+00:00,ID_001,7.14,7.37,-0.04,10.261486247128142,-67,::ffff:192.168.1.6,natural,accelerometer,10.261486247128142,7.14,7.37,0.04,6,6,1
2026-04-13 06:06:03.976000+00:00,ID_001,6.79,7.69,-0.04,10.258742613010622,-65,::ffff:192.168.1.6,natural,accelerometer,10.258742613010622,6.79,7.69,0.04,6,6,3
2026-04-13 06:06:05.995000+00:00,ID_001,7.02,7.49,-0.04,10.265578405525915,-66,::ffff:192.168.1.6,natural,accelerometer,10.265578405525915,7.02,7.49,0.04,6,6,5
2026-04-13 06:06:08.078000+00:00,ID_001,6.86,7.53,-0.12,10.186996613330153,-65,::ffff:192.168.1.6,natural,accelerometer,10.186996613330153,6.86,7.53,0.12,6,6,8
2026-04-13 06:06:10.127000+00:00,ID_001,6.86,7.57,-0.08,10.216207711279171,-65,::ffff:192.168.1.6,natural,accelerometer,10.216207711279171,6.86,7.57,0.08,6,6,10
2026-04-13 06:06:12.175000+00:00,ID_001,6.83,7.61,-0.16,10.226759017401358,-64,::ffff:192.168.1.6,natural,accelerometer,10.226759017401358,6.83,7.61,0.16,6,6,12
2026-04-13 06:06:14.199000+00:00,ID_001,7.18,7.34,0.0,10.267813788728349,-63,::ffff:192.168.1.6,natural,accelerometer,10.267813788728349,7.18,7.34,0.0,6,6,14
2026-04-13 06:06:16.525000+00:00,ID_001,6.98,7.53,-0.08,10.26779917996062,-64,::ffff:192.168.1.6,natural,accelerometer,10.26779917996062,6.98,7.53,0.08,6,6,16
2026-04-13 06:06:18.625000+00:00,ID_001,6.86,7.57,-0.08,10.216207711279171,-64,::ffff:192.168.1.6,natural,accelerometer,10.216207711279171,6.86,7.57,0.08,6,6,18
2026-04-13 06:06:21.414000+00:00,ID_001,6.94,7.53,-0.04,10.240415030651834,-65,::ffff:192.168.1.6,natural,accelerometer,10.240415030651834,6.94,7.53,0.04,6,6,21
2026-04-13 06:06:24.014000+00:00,ID_001,7.61,6.86,0.98,10.292332097245987,-66,::ffff:192.168.1.6,natural,accelerometer,10.292332097245987,7.61,6.86,0.98,6,6,24
2026-04-13 06:06:26.578000+00:00,ID_001,8.94,4.82,1.41,10.253979715213015,-76,::ffff:192.168.1.6,natural,accelerometer,10.253979715213015,8.94,4.82,1.41,6,6,26
2026-04-13 06:06:30.369000+00:00,ID_001,5.88,-7.88,4.24,10.707305916989577,-64,::ffff:192.168.1.6,natural,accelerometer,10.707305916989577,5.88,7.88,4.24,6,6,30
2026-04-13 06:06:32.464000+00:00,ID_001,3.1,-9.34,3.22,10.354419346346758,-66,::ffff:192.168.1.6,natural,accelerometer,10.354419346346758,3.1,9.34,3.22,6,6,32
2026-04-13 06:06:35.162000+00:00,ID_001,3.57,-9.22,3.1,10.36162632022599,-70,::ffff:192.168.1.6,natural,accelerometer,10.36162632022599,3.57,9.22,3.1,6,6,35
2026-04-13 06:06:37.620000+00:00,ID_001,9.73,-3.26,2.24,10.503242356529721,-66,::ffff:192.168.1.6,natural,accelerometer,10.503242356529721,9.73,3.26,2.24,6,6,37
2026-04-13 06:06:40.166000+00:00,ID_001,10.04,-0.31,2.08,10.257879897912629,-79,::ffff:192.168.1.6,natural,accelerometer,10.257879897912629,10.04,0.31,2.08,6,6,40
2026-04-13 06:06:42.080000+00:00,ID_001,9.81,0.39,1.26,9.898272576566075,-69,::ffff:192.168.1.6,natural,accelerometer,9.898272576566075,9.81,0.39,1.26,6,6,42
2026-04-13 06:06:44.473000+00:00,ID_001,10.83,-1.53,2.59,11.240013345187807,-69,::ffff:192.168.1.6,natural,accelerometer,11.240013345187807,10.83,1.53,2.59,6,6,44
2026-04-13 06:06:46.637000+00:00,ID_001,10.24,-0.39,0.86,10.28344786538056,-70,::ffff:192.168.1.6,natural,accelerometer,10.28344786538056,10.24,0.39,0.86,6,6,46
2026-04-13 06:06:49.699000+00:00,ID_001,10.12,0.43,1.96,10.317019918561755,-71,::ffff:192.168.1.6,natural,accelerometer,10.317019918561755,10.12,0.43,1.96,6,6,49
2026-04-13 06:06:51.683000+00:00,ID_001,9.96,0.0,1.41,10.059309121405903,-70,::ffff:192.168.1.6,natural,accelerometer,10.059309121405903,9.96,0.0,1.41,6,6,51
2026-04-13 06:06:54.389000+00:00,ID_001,10.2,-1.37,1.02,10.34201624442739,-74,::ffff:192.168.1.6,natural,accelerometer,10.34201624442739,10.2,1.37,1.02,6,6,54
2026-04-13 06:06:56.981000+00:00,ID_001,10.16,-1.02,1.69,10.349980676310464,-67,::ffff:192.168.1.6,natural,accelerometer,10.349980676310464,10.16,1.02,1.69,6,6,56
2026-04-13 06:06:59.002000+00:00,ID_001,10.12,-1.22,1.41,10.290330412576653,-66,::ffff:192.168.1.6,natural,accelerometer,10.290330412576653,10.12,1.22,1.41,6,6,59
2026-04-13 06:07:01.376000+00:00,ID_001,10.16,-1.18,1.45,10.330561456184267,-65,::ffff:192.168.1.6,natural,accelerometer,10.330561456184267,10.16,1.18,1.45,6,7,1
2026-04-13 06:07:03.727000+00:00,ID_001,10.2,-1.06,1.69,10.393252618886928,-68,::ffff:192.168.1.6,natural,accelerometer,10.393252618886928,10.2,1.06,1.69,6,7,3
2026-04-13 06:07:05.694000+00:00,ID_001,10.12,-1.1,1.53,10.293944822078657,-64,::ffff:192.168.1.6,natural,accelerometer,10.293944822078657,10.12,1.1,1.53,6,7,5
2026-04-13 06:07:07.777000+00:00,ID_001,10.16,-1.06,1.57,10.33509071077753,-64,::ffff:192.168.1.6,natural,accelerometer,10.33509071077753,10.16,1.06,1.57,6,7,7
2026-04-13 06:07:09.827000+00:00,ID_001,10.08,-1.18,1.57,10.269552083708422,-64,::ffff:192.168.1.6,natural,accelerometer,10.269552083708422,10.08,1.18,1.57,6,7,9
2026-04-13 06:07:11.835000+00:00,ID_001,10.12,-1.22,1.65,10.32595274054651,-64,::ffff:192.168.1.6,natural,accelerometer,10.32595274054651,10.12,1.22,1.65,6,7,11
2026-04-13 06:07:13.922000+00:00,ID_001,10.2,-1.26,1.77,10.428830231622337,-63,::ffff:192.168.1.6,natural,accelerometer,10.428830231622337,10.2,1.26,1.77,6,7,13
2026-04-13 06:07:15.977000+00:00,ID_001,10.08,-1.49,1.92,10.368842751242784,-64,::ffff:192.168.1.6,natural,accelerometer,10.368842751242784,10.08,1.49,1.92,6,7,15
2026-04-13 06:07:18.595000+00:00,ID_001,10.16,-1.49,1.84,10.432224115690767,-64,::ffff:192.168.1.6,natural,accelerometer,10.432224115690767,10.16,1.49,1.84,6,7,18
2026-04-13 06:07:21.051000+00:00,ID_001,10.0,-1.84,2.0,10.36270235025594,-64,::ffff:192.168.1.6,natural,accelerometer,10.36270235025594,10.0,1.84,2.0,6,7,21
2026-04-13 06:07:22.997000+00:00,ID_001,10.04,-1.77,2.0,10.389152997237069,-66,::ffff:192.168.1.6,natural,accelerometer,10.389152997237069,10.04,1.77,2.0,6,7,22
2026-04-13 06:07:25.546000+00:00,ID_001,10.04,-1.73,2.08,10.398120022388662,-65,::ffff:192.168.1.6,natural,accelerometer,10.398120022388662,10.04,1.73,2.08,6,7,25
2026-04-13 06:07:28.579000+00:00,ID_001,10.08,-1.53,2.04,10.397542978992682,-66,::ffff:192.168.1.6,natural,accelerometer,10.397542978992682,10.08,1.53,2.04,6,7,28
2026-04-13 06:07:30.540000+00:00,ID_001,10.04,-1.77,2.2,10.429501426242771,-65,::ffff:192.168.1.6,natural,accelerometer,10.429501426242771,10.04,1.77,2.2,6,7,30
2026-04-13 06:07:32.713000+00:00,ID_001,10.04,-1.57,2.08,10.372699745003708,-64,::ffff:192.168.1.6,natural,accelerometer,10.372699745003708,10.04,1.57,2.08,6,7,32
2026-04-13 06:07:34.683000+00:00,ID_001,10.08,-1.77,2.24,10.476492733734894,-64,::ffff:192.168.1.6,natural,accelerometer,10.476492733734894,10.08,1.77,2.24,6,7,34
2026-04-13 06:07:37.008000+00:00,ID_001,10.04,-1.69,2.16,10.407848000427368,-64,::ffff:192.168.1.6,natural,accelerometer,10.407848000427368,10.04,1.69,2.16,6,7,37
2026-04-13 06:07:38.970000+00:00,ID_001,10.0,-1.92,2.16,10.409226676367462,-63,::ffff:192.168.1.6,natural,accelerometer,10.409226676367462,10.0,1.92,2.16,6,7,38
2026-04-13 06:07:41.021000+00:00,ID_001,10.04,-2.04,2.28,10.495789632038171,-63,::ffff:192.168.1.6,natural,accelerometer,10.495789632038171,10.04,2.04,2.28,6,7,41
2026-04-13 06:07:43.068000+00:00,ID_001,9.96,-2.0,2.28,10.411532067856296,-64,::ffff:192.168.1.6,natural,accelerometer,10.411532067856296,9.96,2.0,2.28,6,7,43
2026-04-13 06:07:45.114000+00:00,ID_001,10.0,-2.0,2.31,10.456390390569778,-64,::ffff:192.168.1.6,natural,accelerometer,10.456390390569778,10.0,2.0,2.31,6,7,45
2026-04-13 06:07:47.164000+00:00,ID_001,9.96,-1.96,2.35,10.419486551649271,-63,::ffff:192.168.1.6,natural,accelerometer,10.419486551649271,9.96,1.96,2.35,6,7,47
2026-04-13 06:07:49.218000+00:00,ID_001,10.0,-1.8,2.24,10.404691249623893,-63,::ffff:192.168.1.6,natural,accelerometer,10.404691249623893,10.0,1.8,2.24,6,7,49
2026-04-13 06:07:51.261000+00:00,ID_001,10.0,-1.84,2.31,10.426969837877158,-64,::ffff:192.168.1.6,natural,accelerometer,10.426969837877158,10.0,1.84,2.31,6,7,51
2026-04-13 06:07:53.355000+00:00,ID_001,9.85,-1.53,1.22,10.042499688822499,-63,::ffff:192.168.1.6,natural,accelerometer,10.042499688822499,9.85,1.53,1.22,6,7,53
2026-04-13 06:07:55.354000+00:00,ID_001,9.73,-0.35,2.31,10.00657283988879,-65,::ffff:192.168.1.6,natural,accelerometer,10.00657283988879,9.73,0.35,2.31,6,7,55
2026-04-13 06:07:57.444000+00:00,ID_001,10.04,-0.75,1.73,10.215527397055915,-65,::ffff:192.168.1.6,natural,accelerometer,10.215527397055915,10.04,0.75,1.73,6,7,57
2026-04-13 06:07:59.497000+00:00,ID_001,10.12,-0.86,2.0,10.351521627277798,-65,::ffff:192.168.1.6,natural,accelerometer,10.351521627277798,10.12,0.86,2.0,6,7,59
2026-04-13 06:08:01.497000+00:00,ID_001,10.28,-0.55,2.24,10.535582565762558,-66,::ffff:192.168.1.6,natural,accelerometer,10.535582565762558,10.28,0.55,2.24,6,8,1
2026-04-13 06:08:03.545000+00:00,ID_001,10.28,-0.55,2.0,10.48717788539891,-66,::ffff:192.168.1.6,natural,accelerometer,10.48717788539891,10.28,0.55,2.0,6,8,3
2026-04-13 06:08:05.629000+00:00,ID_001,10.0,-1.33,1.84,10.25448682284979,-65,::ffff:192.168.1.6,natural,accelerometer,10.25448682284979,10.0,1.33,1.84,6,8,5
2026-04-13 06:08:07.686000+00:00,ID_001,10.0,-1.22,1.88,10.248063231655044,-67,::ffff:192.168.1.6,natural,accelerometer,10.248063231655044,10.0,1.22,1.88,6,8,7
2026-04-13 06:08:09.746000+00:00,ID_001,10.9,-0.12,-0.04,10.900733920245921,-67,::ffff:192.168.1.6,natural,accelerometer,10.900733920245921,10.9,0.12,0.04,6,8,9
2026-04-13 06:08:11.758000+00:00,ID_001,10.4,-1.06,0.98,10.499714281826911,-61,::ffff:192.168.1.6,natural,accelerometer,10.499714281826911,10.4,1.06,0.98,6,8,11
2026-04-13 06:08:14.084000+00:00,ID_001,10.12,-1.33,1.37,10.298553296458682,-63,::ffff:192.168.1.6,natural,accelerometer,10.298553296458682,10.12,1.33,1.37,6,8,14
2026-04-13 06:08:16.341000+00:00,ID_001,10.16,-1.45,1.14,10.326068951929384,-63,::ffff:192.168.1.6,natural,accelerometer,10.326068951929384,10.16,1.45,1.14,6,8,16
2026-04-13 06:08:18.312000+00:00,ID_001,10.08,-1.53,1.18,10.263513043787688,-63,::ffff:192.168.1.6,natural,accelerometer,10.263513043787688,10.08,1.53,1.18,6,8,18
2026-04-13 06:08:20.630000+00:00,ID_001,10.12,-1.49,1.22,10.301596963578024,-63,::ffff:192.168.1.6,natural,accelerometer,10.301596963578024,10.12,1.49,1.22,6,8,20
2026-04-13 06:08:22.600000+00:00,ID_001,10.12,-1.65,1.22,10.32595274054651,-62,::ffff:192.168.1.6,natural,accelerometer,10.32595274054651,10.12,1.65,1.22,6,8,22
2026-04-13 06:08:24.718000+00:00,ID_001,10.16,-1.53,1.22,10.34673378414657,-63,::ffff:192.168.1.6,natural,accelerometer,10.34673378414657,10.16,1.53,1.22,6,8,24
2026-04-13 06:08:26.888000+00:00,ID_001,10.12,-1.37,1.26,10.289747324400148,-63,::ffff:192.168.1.6,natural,accelerometer,10.289747324400148,10.12,1.37,1.26,6,8,26
2026-04-13 06:08:28.970000+00:00,ID_001,9.73,-2.12,2.16,10.189842982107232,-63,::ffff:192.168.1.6,natural,accelerometer,10.189842982107232,9.73,2.12,2.16,6,8,28
2026-04-13 06:08:30.990000+00:00,ID_001,10.4,-1.69,2.08,10.7397625672079,-63,::ffff:192.168.1.6,natural,accelerometer,10.7397625672079,10.4,1.69,2.08,6,8,30
2026-04-13 06:08:33.325000+00:00,ID_001,8.67,-1.84,1.1,8.93109735698811,-64,::ffff:192.168.1.6,natural,accelerometer,8.93109735698811,8.67,1.84,1.1,6,8,33
2026-04-13 06:08:35.298000+00:00,ID_001,10.24,0.75,0.24,10.27023368770156,-71,::ffff:192.168.1.6,natural,accelerometer,10.27023368770156,10.24,0.75,0.24,6,8,35
2026-04-13 06:08:37.374000+00:00,ID_001,9.89,1.06,0.78,9.977178960006682,-74,::ffff:192.168.1.6,natural,accelerometer,9.977178960006682,9.89,1.06,0.78,6,8,37
2026-04-13 06:08:39.415000+00:00,ID_001,10.36,-0.12,1.45,10.461668127024485,-58,::ffff:192.168.1.6,natural,accelerometer,10.461668127024485,10.36,0.12,1.45,6,8,39
2026-04-13 06:08:41.477000+00:00,ID_001,10.94,0.86,0.63,10.99181968556617,-63,::ffff:192.168.1.6,natural,accelerometer,10.99181968556617,10.94,0.86,0.63,6,8,41
2026-04-13 06:08:43.482000+00:00,ID_001,10.36,-0.08,1.33,10.445329099650236,-71,::ffff:192.168.1.6,natural,accelerometer,10.445329099650236,10.36,0.08,1.33,6,8,43
2026-04-13 06:08:45.570000+00:00,ID_001,11.73,-3.45,1.02,12.269303158696504,-82,::ffff:192.168.1.6,natural,accelerometer,12.269303158696504,11.73,3.45,1.02,6,8,45
2026-04-13 06:08:47.613000+00:00,ID_001,12.04,6.59,2.75,13.998292753046707,-69,::ffff:192.168.1.6,natural,accelerometer,13.998292753046707,12.04,6.59,2.75,6,8,47
2026-04-13 06:08:50.323000+00:00,ID_001,12.2,-1.41,1.69,12.396943171604844,-69,::ffff:192.168.1.6,natural,accelerometer,12.396943171604844,12.2,1.41,1.69,6,8,50
2026-04-13 06:08:52.181000+00:00,ID_001,10.12,1.29,1.33,10.288216560706719,-74,::ffff:192.168.1.6,natural,accelerometer,10.288216560706719,10.12,1.29,1.33,6,8,52
2026-04-13 06:08:54.418000+00:00,ID_001,10.51,0.0,1.18,10.576034228386366,-68,::ffff:192.168.1.6,natural,accelerometer,10.576034228386366,10.51,0.0,1.18,6,8,54
2026-04-13 06:08:56.426000+00:00,ID_001,10.28,-0.59,0.71,10.321366188639951,-61,::ffff:192.168.1.6,natural,accelerometer,10.321366188639951,10.28,0.59,0.71,6,8,56
2026-04-13 06:08:58.475000+00:00,ID_001,10.08,-1.18,1.14,10.212658811494684,-62,::ffff:192.168.1.6,natural,accelerometer,10.212658811494684,10.08,1.18,1.14,6,8,58
2026-04-13 06:09:00.519000+00:00,ID_001,8.83,-0.59,1.14,8.922813457648882,-60,::ffff:192.168.1.6,natural,accelerometer,8.922813457648882,8.83,0.59,1.14,6,9,0
2026-04-13 06:09:02.552000+00:00,ID_001,8.51,-1.41,1.1,8.695872584163132,-58,::ffff:192.168.1.6,natural,accelerometer,8.695872584163132,8.51,1.41,1.1,6,9,2
2026-04-13 06:09:04.633000+00:00,ID_001,10.63,-0.59,1.84,10.804193630253023,-53,::ffff:192.168.1.6,natural,accelerometer,10.804193630253023,10.63,0.59,1.84,6,9,4
2026-04-13 06:09:06.683000+00:00,ID_001,11.34,-2.71,0.55,11.672283409856016,-47,::ffff:192.168.1.6,natural,accelerometer,11.672283409856016,11.34,2.71,0.55,6,9,6
2026-04-13 06:09:08.712000+00:00,ID_001,9.14,-0.16,1.92,9.34085649177847,-63,::ffff:192.168.1.6,natural,accelerometer,9.34085649177847,9.14,0.16,1.92,6,9,8
2026-04-13 06:09:10.729000+00:00,ID_001,9.1,-0.67,1.73,9.28718471874012,-68,::ffff:192.168.1.6,natural,accelerometer,9.28718471874012,9.1,0.67,1.73,6,9,10
2026-04-13 06:09:12.772000+00:00,ID_001,10.43,1.8,0.9,10.622377323367871,-70,::ffff:192.168.1.6,natural,accelerometer,10.622377323367871,10.43,1.8,0.9,6,9,12
2026-04-13 06:09:14.818000+00:00,ID_001,10.2,-0.94,1.22,10.31561922523316,-69,::ffff:192.168.1.6,natural,accelerometer,10.31561922523316,10.2,0.94,1.22,6,9,14
2026-04-13 06:09:17.166000+00:00,ID_001,10.08,0.04,1.29,10.16228812817271,-63,::ffff:192.168.1.6,natural,accelerometer,10.16228812817271,10.08,0.04,1.29,6,9,17
2026-04-13 06:09:19.343000+00:00,ID_001,8.67,-0.94,1.18,8.800278404686978,-64,::ffff:192.168.1.6,natural,accelerometer,8.800278404686978,8.67,0.94,1.18,6,9,19
2026-04-13 06:09:21.408000+00:00,ID_001,10.16,-0.08,0.39,10.167797204901365,-58,::ffff:192.168.1.6,natural,accelerometer,10.167797204901365,10.16,0.08,0.39,6,9,21
2026-04-13 06:09:23.451000+00:00,ID_001,9.3,-0.04,2.16,9.547627977670684,-59,::ffff:192.168.1.6,natural,accelerometer,9.547627977670684,9.3,0.04,2.16,6,9,23
2026-04-13 06:09:25.475000+00:00,ID_001,10.4,-1.57,1.26,10.59304016795934,-68,::ffff:192.168.1.6,natural,accelerometer,10.59304016795934,10.4,1.57,1.26,6,9,25
2026-04-13 06:09:27.553000+00:00,ID_001,10.28,-1.57,0.94,10.441594705790873,-71,::ffff:192.168.1.6,natural,accelerometer,10.441594705790873,10.28,1.57,0.94,6,9,27
2026-04-13 06:09:29.602000+00:00,ID_001,10.04,-2.04,0.67,10.26703949539496,-68,::ffff:192.168.1.6,natural,accelerometer,10.26703949539496,10.04,2.04,0.67,6,9,29
2026-04-13 06:09:31.609000+00:00,ID_001,9.65,-3.33,0.16,10.209652295744453,-69,::ffff:192.168.1.6,natural,accelerometer,10.209652295744453,9.65,3.33,0.16,6,9,31
2026-04-13 06:09:34.201000+00:00,ID_001,9.41,-4.0,0.43,10.233914207183878,-66,::ffff:192.168.1.6,natural,accelerometer,10.233914207183878,9.41,4.0,0.43,6,9,34
2026-04-13 06:09:36.460000+00:00,ID_001,9.57,-3.84,0.47,10.322373758007409,-68,::ffff:192.168.1.6,natural,accelerometer,10.322373758007409,9.57,3.84,0.47,6,9,36
2026-04-13 06:09:38.665000+00:00,ID_001,9.45,-4.0,0.31,10.26638203068637,-69,::ffff:192.168.1.6,natural,accelerometer,10.26638203068637,9.45,4.0,0.31,6,9,38
2026-04-13 06:09:42.444000+00:00,ID_001,9.45,-3.96,0.43,10.255193806067245,-66,::ffff:192.168.1.6,natural,accelerometer,10.255193806067245,9.45,3.96,0.43,6,9,42
2026-04-13 06:09:43.997000+00:00,ID_001,9.45,-4.24,0.47,10.368268900833927,-70,::ffff:192.168.1.6,natural,accelerometer,10.368268900833927,9.45,4.24,0.47,6,9,43
2026-04-13 06:09:46.239000+00:00,ID_001,12.59,-1.45,1.69,12.785409653194534,-66,::ffff:192.168.1.6,natural,accelerometer,12.785409653194534,12.59,1.45,1.69,6,9,46
2026-04-13 06:09:48.241000+00:00,ID_001,12.4,2.31,0.51,12.62363656004085,-69,::ffff:192.168.1.6,natural,accelerometer,12.62363656004085,12.4,2.31,0.51,6,9,48
2026-04-13 06:09:50.246000+00:00,ID_001,11.77,-0.47,1.77,11.911620376758151,-69,::ffff:192.168.1.6,natural,accelerometer,11.911620376758151,11.77,0.47,1.77,6,9,50
2026-04-13 06:09:52.298000+00:00,ID_001,9.96,-1.29,1.1,10.103251951723268,-80,::ffff:192.168.1.6,natural,accelerometer,10.103251951723268,9.96,1.29,1.1,6,9,52
2026-04-13 06:09:54.347000+00:00,ID_001,9.45,-0.98,1.33,9.59332059299594,-75,::ffff:192.168.1.6,natural,accelerometer,9.59332059299594,9.45,0.98,1.33,6,9,54
2026-04-13 06:09:56.392000+00:00,ID_001,9.96,-0.59,2.16,10.2085895205949,-75,::ffff:192.168.1.6,natural,accelerometer,10.2085895205949,9.96,0.59,2.16,6,9,56
2026-04-13 06:09:58.550000+00:00,ID_001,10.16,-0.2,0.98,10.209113575624476,-82,::ffff:192.168.1.6,natural,accelerometer,10.209113575624476,10.16,0.2,0.98,6,9,58
2026-04-13 06:10:00.744000+00:00,ID_001,10.2,0.08,1.37,10.291904585644,-80,::ffff:192.168.1.6,natural,accelerometer,10.291904585644,10.2,0.08,1.37,6,10,0
2026-04-13 06:10:02.778000+00:00,ID_001,10.71,0.98,0.27,10.758131808078948,-78,::ffff:192.168.1.6,natural,accelerometer,10.758131808078948,10.71,0.98,0.27,6,10,2
2026-04-13 06:10:04.785000+00:00,ID_001,11.18,-1.41,2.12,11.466250476943193,-78,::ffff:192.168.1.6,natural,accelerometer,11.466250476943193,11.18,1.41,2.12,6,10,4
2026-04-13 06:10:06.840000+00:00,ID_001,7.14,6.47,2.12,9.865845123454958,-73,::ffff:192.168.1.6,natural,accelerometer,9.865845123454958,7.14,6.47,2.12,6,10,6
2026-04-13 06:10:08.880000+00:00,ID_001,11.57,0.43,1.96,11.742716891758908,-69,::ffff:192.168.1.6,natural,accelerometer,11.742716891758908,11.57,0.43,1.96,6,10,8
2026-04-13 06:10:11.082000+00:00,ID_001,10.98,-2.39,1.45,11.33026919362466,-73,::ffff:192.168.1.6,natural,accelerometer,11.33026919362466,10.98,2.39,1.45,6,10,11
2026-04-13 06:10:13.320000+00:00,ID_001,9.65,-2.12,0.94,9.92474181024373,-79,::ffff:192.168.1.6,natural,accelerometer,9.92474181024373,9.65,2.12,0.94,6,10,13
2026-04-13 06:10:15.458000+00:00,ID_001,10.32,0.63,0.67,10.360897644509379,-83,::ffff:192.168.1.6,natural,accelerometer,10.360897644509379,10.32,0.63,0.67,6,10,15
2026-04-13 06:10:17.555000+00:00,ID_001,10.43,1.45,2.16,10.749558130453549,-73,::ffff:192.168.1.6,natural,accelerometer,10.749558130453549,10.43,1.45,2.16,6,10,17
2026-04-13 06:10:19.767000+00:00,ID_001,9.57,-0.71,1.22,9.673541233695135,-77,::ffff:192.168.1.6,natural,accelerometer,9.673541233695135,9.57,0.71,1.22,6,10,19
2026-04-13 06:10:21.885000+00:00,ID_001,10.28,-1.14,1.73,10.486701101871835,-67,::ffff:192.168.1.6,natural,accelerometer,10.486701101871835,10.28,1.14,1.73,6,10,21
